id,local_image_path
ex9-59,pokemon_images/ex9-59.png
swshp-SWSH052,pokemon_images/swshp-SWSH052.png
bw9-60,pokemon_images/bw9-60.png
ex16-52,pokemon_images/ex16-52.png
hgss2-59,pokemon_images/hgss2-59.png
neo2-52,pokemon_images/neo2-52.png
bw7-61,pokemon_images/bw7-61.png
swsh3-54,pokemon_images/swsh3-54.png
ex11-59,pokemon_images/ex11-59.png
ecard1-52,pokemon_images/ecard1-52.png
xy9-52,pokemon_images/xy9-52.png
gym2-62,pokemon_images/gym2-62.png
sm4-51,pokemon_images/sm4-51.png
swsh1-60,pokemon_images/swsh1-60.png
pl2-55,pokemon_images/pl2-55.png
sm1-57,pokemon_images/sm1-57.png
ecard3-25,pokemon_images/ecard3-25.png
swsh4-56,pokemon_images/swsh4-56.png
ex4-61,pokemon_images/ex4-61.png
xy10-57,pokemon_images/xy10-57.png
bw11-63,pokemon_images/bw11-63.png
dp5-56,pokemon_images/dp5-56.png
g1-47,pokemon_images/g1-47.png
xy5-62,pokemon_images/xy5-62.png
ecard1-53,pokemon_images/ecard1-53.png
neo3-55,pokemon_images/neo3-55.png
sm11-55,pokemon_images/sm11-55.png
ex10-61,pokemon_images/ex10-61.png
base5-56,pokemon_images/base5-56.png
g1-48,pokemon_images/g1-48.png
swsh2-56,pokemon_images/swsh2-56.png
xy11-64,pokemon_images/xy11-64.png
sm10-51,pokemon_images/sm10-51.png
neo4-61,pokemon_images/neo4-61.png
swsh4-57,pokemon_images/swsh4-57.png
dp5-57,pokemon_images/dp5-57.png
gym1-61,pokemon_images/gym1-61.png
dp4-54,pokemon_images/dp4-54.png
base2-52,pokemon_images/base2-52.png
hgss2-60,pokemon_images/hgss2-60.png
pl3-56,pokemon_images/pl3-56.png
dp3-64,pokemon_images/dp3-64.png
ecard3-26,pokemon_images/ecard3-26.png
pl2-56,pokemon_images/pl2-56.png
dp2-55,pokemon_images/dp2-55.png
xy3-50,pokemon_images/xy3-50.png
sm5-60,pokemon_images/sm5-60.png
smp-SM52,pokemon_images/smp-SM52.png
pl1-61,pokemon_images/pl1-61.png
sm12-63,pokemon_images/sm12-63.png
bw9-61,pokemon_images/bw9-61.png
bw7-62,pokemon_images/bw7-62.png
xy2-69,pokemon_images/xy2-69.png
xyp-XY51,pokemon_images/xyp-XY51.png
swsh1-61,pokemon_images/swsh1-61.png
bw3-56,pokemon_images/bw3-56.png
base1-62,pokemon_images/base1-62.png
ex15-50,pokemon_images/ex15-50.png
bw8-60,pokemon_images/bw8-60.png
hgss1-67,pokemon_images/hgss1-67.png
sm9-63,pokemon_images/sm9-63.png
hgss3-59,pokemon_images/hgss3-59.png
sm8-57,pokemon_images/sm8-57.png
ex16-53,pokemon_images/ex16-53.png
sm4-52,pokemon_images/sm4-52.png
dp6-57,pokemon_images/dp6-57.png
base6-55,pokemon_images/base6-55.png
ex5-53,pokemon_images/ex5-53.png
ex1-50,pokemon_images/ex1-50.png
xy6-58,pokemon_images/xy6-58.png
ex7-59,pokemon_images/ex7-59.png
bw1-58,pokemon_images/bw1-58.png
gym2-63,pokemon_images/gym2-63.png
neo1-54,pokemon_images/neo1-54.png
sm7-61,pokemon_images/sm7-61.png
hgss4-59,pokemon_images/hgss4-59.png
ex11-60,pokemon_images/ex11-60.png
bw11-64,pokemon_images/bw11-64.png
neo2-53,pokemon_images/neo2-53.png
sm3-57,pokemon_images/sm3-57.png
ex12-65,pokemon_images/ex12-65.png
base4-61,pokemon_images/base4-61.png
ex13-61,pokemon_images/ex13-61.png
bw4-65,pokemon_images/bw4-65.png
bw2-53,pokemon_images/bw2-53.png
sma-SV54,pokemon_images/sma-SV54.png
ex3-61,pokemon_images/ex3-61.png
neo3-56,pokemon_images/neo3-56.png
sm6-56,pokemon_images/sm6-56.png
ex6-57,pokemon_images/ex6-57.png
xy5-63,pokemon_images/xy5-63.png
ex8-60,pokemon_images/ex8-60.png
xy10-58,pokemon_images/xy10-58.png
bw6-59,pokemon_images/bw6-59.png
ex14-58,pokemon_images/ex14-58.png
ecard1-54,pokemon_images/ecard1-54.png
xy7-62,pokemon_images/xy7-62.png
col1-61,pokemon_images/col1-61.png
bw5-54,pokemon_images/bw5-54.png
ex2-55,pokemon_images/ex2-55.png
ex4-62,pokemon_images/ex4-62.png
sm1-58,pokemon_images/sm1-58.png
ecard2-35,pokemon_images/ecard2-35.png
ex9-60,pokemon_images/ex9-60.png
dp7-53,pokemon_images/dp7-53.png
sm35-51,pokemon_images/sm35-51.png
swsh3-55,pokemon_images/swsh3-55.png
dp1-63,pokemon_images/dp1-63.png
xy4-56,pokemon_images/xy4-56.png
sm2-57,pokemon_images/sm2-57.png
xy9-53,pokemon_images/xy9-53.png
xy8-56,pokemon_images/xy8-56.png
pl4-62,pokemon_images/pl4-62.png
bw10-65,pokemon_images/bw10-65.png
swshp-SWSH053,pokemon_images/swshp-SWSH053.png
xy12-56,pokemon_images/xy12-56.png
bwp-BW48,pokemon_images/bwp-BW48.png
xy1-61,pokemon_images/xy1-61.png
gym1-62,pokemon_images/gym1-62.png
dp6-58,pokemon_images/dp6-58.png
dp5-58,pokemon_images/dp5-58.png
sm2-58,pokemon_images/sm2-58.png
smp-SM53,pokemon_images/smp-SM53.png
col1-62,pokemon_images/col1-62.png
swshp-SWSH054,pokemon_images/swshp-SWSH054.png
swsh3-56,pokemon_images/swsh3-56.png
dp3-65,pokemon_images/dp3-65.png
bw10-66,pokemon_images/bw10-66.png
xy11-65,pokemon_images/xy11-65.png
hgss2-61,pokemon_images/hgss2-61.png
ecard3-27,pokemon_images/ecard3-27.png
ex2-56,pokemon_images/ex2-56.png
hgss4-60,pokemon_images/hgss4-60.png
bwp-BW49,pokemon_images/bwp-BW49.png
xy8-57,pokemon_images/xy8-57.png
bw11-65,pokemon_images/bw11-65.png
sm5-61,pokemon_images/sm5-61.png
ex8-61,pokemon_images/ex8-61.png
dp2-56,pokemon_images/dp2-56.png
swsh4-58,pokemon_images/swsh4-58.png
ex11-61,pokemon_images/ex11-61.png
ex1-51,pokemon_images/ex1-51.png
bw5-55,pokemon_images/bw5-55.png
sm1-59,pokemon_images/sm1-59.png
xy4-57,pokemon_images/xy4-57.png
bw8-61,pokemon_images/bw8-61.png
xyp-XY52,pokemon_images/xyp-XY52.png
sm11-56,pokemon_images/sm11-56.png
ex13-62,pokemon_images/ex13-62.png
dp4-55,pokemon_images/dp4-55.png
base2-53,pokemon_images/base2-53.png
neo4-62,pokemon_images/neo4-62.png
xy3-51,pokemon_images/xy3-51.png
g1-49,pokemon_images/g1-49.png
base4-62,pokemon_images/base4-62.png
dp6-59,pokemon_images/dp6-59.png
ex16-54,pokemon_images/ex16-54.png
bw3-57,pokemon_images/bw3-57.png
xy5-64,pokemon_images/xy5-64.png
hgss1-68,pokemon_images/hgss1-68.png
ex5-54,pokemon_images/ex5-54.png
sm35-52,pokemon_images/sm35-52.png
pl2-57,pokemon_images/pl2-57.png
sm3-58,pokemon_images/sm3-58.png
ecard1-55,pokemon_images/ecard1-55.png
xy12-57,pokemon_images/xy12-57.png
gym2-64,pokemon_images/gym2-64.png
gym1-63,pokemon_images/gym1-63.png
sm12-64,pokemon_images/sm12-64.png
swsh2-57,pokemon_images/swsh2-57.png
ex10-62,pokemon_images/ex10-62.png
base1-63,pokemon_images/base1-63.png
ex3-62,pokemon_images/ex3-62.png
sm2-59,pokemon_images/sm2-59.png
ex9-61,pokemon_images/ex9-61.png
bw4-66,pokemon_images/bw4-66.png
bw2-54,pokemon_images/bw2-54.png
bw6-60,pokemon_images/bw6-60.png
smp-SM54,pokemon_images/smp-SM54.png
pl4-63,pokemon_images/pl4-63.png
swsh1-62,pokemon_images/swsh1-62.png
hgss3-60,pokemon_images/hgss3-60.png
ex4-63,pokemon_images/ex4-63.png
xy2-70,pokemon_images/xy2-70.png
base6-56,pokemon_images/base6-56.png
ex7-60,pokemon_images/ex7-60.png
ex6-58,pokemon_images/ex6-58.png
sm8-58,pokemon_images/sm8-58.png
xy7-63,pokemon_images/xy7-63.png
xy9-54,pokemon_images/xy9-54.png
sm10-52,pokemon_images/sm10-52.png
bw9-62,pokemon_images/bw9-62.png
neo3-57,pokemon_images/neo3-57.png
sm7-62,pokemon_images/sm7-62.png
neo2-54,pokemon_images/neo2-54.png
xy10-59,pokemon_images/xy10-59.png
pl3-57,pokemon_images/pl3-57.png
neo1-55,pokemon_images/neo1-55.png
xy1-62,pokemon_images/xy1-62.png
xy6-59,pokemon_images/xy6-59.png
sma-SV55,pokemon_images/sma-SV55.png
sm9-64,pokemon_images/sm9-64.png
bw7-63,pokemon_images/bw7-63.png
sm6-57,pokemon_images/sm6-57.png
dp1-64,pokemon_images/dp1-64.png
dp5-59,pokemon_images/dp5-59.png
ex15-51,pokemon_images/ex15-51.png
ex12-66,pokemon_images/ex12-66.png
base5-57,pokemon_images/base5-57.png
dp7-54,pokemon_images/dp7-54.png
bw1-59,pokemon_images/bw1-59.png
ecard2-36,pokemon_images/ecard2-36.png
pl1-62,pokemon_images/pl1-62.png
ex14-59,pokemon_images/ex14-59.png
sm4-53,pokemon_images/sm4-53.png
dp3-66,pokemon_images/dp3-66.png
ecard3-28,pokemon_images/ecard3-28.png
hgss1-69,pokemon_images/hgss1-69.png
hgss2-62,pokemon_images/hgss2-62.png
ex8-62,pokemon_images/ex8-62.png
ex5-55,pokemon_images/ex5-55.png
base6-57,pokemon_images/base6-57.png
base2-54,pokemon_images/base2-54.png
bw1-60,pokemon_images/bw1-60.png
sm1-60,pokemon_images/sm1-60.png
ex1-52,pokemon_images/ex1-52.png
col1-63,pokemon_images/col1-63.png
hgss1-70,pokemon_images/hgss1-70.png
ecard2-37,pokemon_images/ecard2-37.png
bwp-BW51,pokemon_images/bwp-BW51.png
ex12-67,pokemon_images/ex12-67.png
bw6-61,pokemon_images/bw6-61.png
hgss3-61,pokemon_images/hgss3-61.png
gym2-65,pokemon_images/gym2-65.png
bw3-58,pokemon_images/bw3-58.png
xy12-58,pokemon_images/xy12-58.png
ex6-59,pokemon_images/ex6-59.png
base1-64,pokemon_images/base1-64.png
smp-SM55,pokemon_images/smp-SM55.png
bw7-64,pokemon_images/bw7-64.png
swshp-SWSH055,pokemon_images/swshp-SWSH055.png
sm4-54,pokemon_images/sm4-54.png
bw5-56,pokemon_images/bw5-56.png
dp1-65,pokemon_images/dp1-65.png
sm10-53,pokemon_images/sm10-53.png
sm8-59,pokemon_images/sm8-59.png
xy6-60,pokemon_images/xy6-60.png
xy5-65,pokemon_images/xy5-65.png
xy7-64,pokemon_images/xy7-64.png
swsh3-57,pokemon_images/swsh3-57.png
xy2-71,pokemon_images/xy2-71.png
ex16-55,pokemon_images/ex16-55.png
bw8-62,pokemon_images/bw8-62.png
neo2-55,pokemon_images/neo2-55.png
xy4-58,pokemon_images/xy4-58.png
ex11-62,pokemon_images/ex11-62.png
dp7-55,pokemon_images/dp7-55.png
sm9-65,pokemon_images/sm9-65.png
base4-63,pokemon_images/base4-63.png
bw4-67,pokemon_images/bw4-67.png
ex15-52,pokemon_images/ex15-52.png
ex13-63,pokemon_images/ex13-63.png
bw10-67,pokemon_images/bw10-67.png
xy9-55,pokemon_images/xy9-55.png
xy8-58,pokemon_images/xy8-58.png
sm11-57,pokemon_images/sm11-57.png
sma-SV56,pokemon_images/sma-SV56.png
sm7-63,pokemon_images/sm7-63.png
ex4-64,pokemon_images/ex4-64.png
g1-50,pokemon_images/g1-50.png
swsh2-58,pokemon_images/swsh2-58.png
ex3-63,pokemon_images/ex3-63.png
sm12-65,pokemon_images/sm12-65.png
neo3-58,pokemon_images/neo3-58.png
ex14-60,pokemon_images/ex14-60.png
base5-58,pokemon_images/base5-58.png
xy1-63,pokemon_images/xy1-63.png
sm35-53,pokemon_images/sm35-53.png
swsh1-63,pokemon_images/swsh1-63.png
dp6-60,pokemon_images/dp6-60.png
bw2-55,pokemon_images/bw2-55.png
ex7-61,pokemon_images/ex7-61.png
pl1-63,pokemon_images/pl1-63.png
swsh4-59,pokemon_images/swsh4-59.png
xyp-XY53,pokemon_images/xyp-XY53.png
pl3-58,pokemon_images/pl3-58.png
neo1-56,pokemon_images/neo1-56.png
bw11-66,pokemon_images/bw11-66.png
sm3-59,pokemon_images/sm3-59.png
hgss4-61,pokemon_images/hgss4-61.png
sm5-62,pokemon_images/sm5-62.png
gym1-64,pokemon_images/gym1-64.png
dp4-56,pokemon_images/dp4-56.png
ex2-57,pokemon_images/ex2-57.png
hgss2-63,pokemon_images/hgss2-63.png
sm2-60,pokemon_images/sm2-60.png
xy10-60,pokemon_images/xy10-60.png
ex9-62,pokemon_images/ex9-62.png
dp3-67,pokemon_images/dp3-67.png
pl4-64,pokemon_images/pl4-64.png
sm6-58,pokemon_images/sm6-58.png
neo4-63,pokemon_images/neo4-63.png
xy3-52,pokemon_images/xy3-52.png
dp5-60,pokemon_images/dp5-60.png
bw9-63,pokemon_images/bw9-63.png
ex10-63,pokemon_images/ex10-63.png
pl2-58,pokemon_images/pl2-58.png
dp2-57,pokemon_images/dp2-57.png
ecard3-29,pokemon_images/ecard3-29.png
ecard1-56,pokemon_images/ecard1-56.png
xy4-59,pokemon_images/xy4-59.png
ex7-62,pokemon_images/ex7-62.png
sm6-59,pokemon_images/sm6-59.png
sm2-60a,pokemon_images/sm2-60a.png
swsh3-58,pokemon_images/swsh3-58.png
hgss2-64,pokemon_images/hgss2-64.png
xy6-61,pokemon_images/xy6-61.png
base1-65,pokemon_images/base1-65.png
ex14-61,pokemon_images/ex14-61.png
xy10-61,pokemon_images/xy10-61.png
bwp-BW52,pokemon_images/bwp-BW52.png
ecard2-38,pokemon_images/ecard2-38.png
ecard3-30,pokemon_images/ecard3-30.png
xy9-56,pokemon_images/xy9-56.png
g1-51,pokemon_images/g1-51.png
ex4-65,pokemon_images/ex4-65.png
base4-64,pokemon_images/base4-64.png
bw9-64,pokemon_images/bw9-64.png
hgss4-62,pokemon_images/hgss4-62.png
sm11-58,pokemon_images/sm11-58.png
neo3-59,pokemon_images/neo3-59.png
neo2-56,pokemon_images/neo2-56.png
bw1-61,pokemon_images/bw1-61.png
sm5-63,pokemon_images/sm5-63.png
dp2-58,pokemon_images/dp2-58.png
xy1-64,pokemon_images/xy1-64.png
dp7-56,pokemon_images/dp7-56.png
swsh1-64,pokemon_images/swsh1-64.png
neo4-64,pokemon_images/neo4-64.png
dp6-61,pokemon_images/dp6-61.png
ecard1-57,pokemon_images/ecard1-57.png
dp4-57,pokemon_images/dp4-57.png
hgss1-71,pokemon_images/hgss1-71.png
xy8-59,pokemon_images/xy8-59.png
base2-55,pokemon_images/base2-55.png
bw2-56,pokemon_images/bw2-56.png
xy7-65,pokemon_images/xy7-65.png
bw7-65,pokemon_images/bw7-65.png
xy3-53,pokemon_images/xy3-53.png
xy11-67,pokemon_images/xy11-67.png
bw8-63,pokemon_images/bw8-63.png
ex5-56,pokemon_images/ex5-56.png
ex3-64,pokemon_images/ex3-64.png
hgss3-62,pokemon_images/hgss3-62.png
sm9-66,pokemon_images/sm9-66.png
neo1-57,pokemon_images/neo1-57.png
xy5-66,pokemon_images/xy5-66.png
xy12-59,pokemon_images/xy12-59.png
sm12-66,pokemon_images/sm12-66.png
swsh4-60,pokemon_images/swsh4-60.png
sm35-54,pokemon_images/sm35-54.png
xyp-XY54,pokemon_images/xyp-XY54.png
ex1-53,pokemon_images/ex1-53.png
ex10-64,pokemon_images/ex10-64.png
sm10-54,pokemon_images/sm10-54.png
pl4-65,pokemon_images/pl4-65.png
smp-SM56,pokemon_images/smp-SM56.png
pl2-59,pokemon_images/pl2-59.png
bw5-57,pokemon_images/bw5-57.png
dp1-66,pokemon_images/dp1-66.png
ex13-64,pokemon_images/ex13-64.png
dp5-61,pokemon_images/dp5-61.png
ex12-68,pokemon_images/ex12-68.png
base6-58,pokemon_images/base6-58.png
bw4-68,pokemon_images/bw4-68.png
bw3-59,pokemon_images/bw3-59.png
swshp-SWSH056,pokemon_images/swshp-SWSH056.png
sm8-60,pokemon_images/sm8-60.png
ex6-60,pokemon_images/ex6-60.png
sma-SV57,pokemon_images/sma-SV57.png
bw11-67,pokemon_images/bw11-67.png
xy2-72,pokemon_images/xy2-72.png
ex8-63,pokemon_images/ex8-63.png
sm4-55,pokemon_images/sm4-55.png
sm1-61,pokemon_images/sm1-61.png
bw10-68,pokemon_images/bw10-68.png
gym2-66,pokemon_images/gym2-66.png
ex16-56,pokemon_images/ex16-56.png
sm7-64,pokemon_images/sm7-64.png
ex15-53,pokemon_images/ex15-53.png
bw6-62,pokemon_images/bw6-62.png
pl1-64,pokemon_images/pl1-64.png
ex11-63,pokemon_images/ex11-63.png
ex2-58,pokemon_images/ex2-58.png
sm3-60,pokemon_images/sm3-60.png
ex9-63,pokemon_images/ex9-63.png
col1-64,pokemon_images/col1-64.png
pl3-59,pokemon_images/pl3-59.png
base5-59,pokemon_images/base5-59.png
dp3-68,pokemon_images/dp3-68.png
swsh2-59,pokemon_images/swsh2-59.png
gym1-65,pokemon_images/gym1-65.png
dp6-62,pokemon_images/dp6-62.png
dp1-67,pokemon_images/dp1-67.png
ex10-65,pokemon_images/ex10-65.png
bw9-65,pokemon_images/bw9-65.png
ex5-57,pokemon_images/ex5-57.png
base1-66,pokemon_images/base1-66.png
ex16-57,pokemon_images/ex16-57.png
xy4-60,pokemon_images/xy4-60.png
sm35-55,pokemon_images/sm35-55.png
sm7-65,pokemon_images/sm7-65.png
ecard2-39,pokemon_images/ecard2-39.png
ex7-63,pokemon_images/ex7-63.png
ex4-66,pokemon_images/ex4-66.png
base4-65,pokemon_images/base4-65.png
sm10-55,pokemon_images/sm10-55.png
bwp-BW53,pokemon_images/bwp-BW53.png
base6-59,pokemon_images/base6-59.png
col1-65,pokemon_images/col1-65.png
xy8-60,pokemon_images/xy8-60.png
ex2-59,pokemon_images/ex2-59.png
xyp-XY55,pokemon_images/xyp-XY55.png
bw1-62,pokemon_images/bw1-62.png
sm8-61,pokemon_images/sm8-61.png
xy2-73,pokemon_images/xy2-73.png
ex3-65,pokemon_images/ex3-65.png
sm6-60,pokemon_images/sm6-60.png
smp-SM57,pokemon_images/smp-SM57.png
sm11-59,pokemon_images/sm11-59.png
xy11-68,pokemon_images/xy11-68.png
sma-SV58,pokemon_images/sma-SV58.png
gym2-67,pokemon_images/gym2-67.png
g1-52,pokemon_images/g1-52.png
pl4-66,pokemon_images/pl4-66.png
hgss1-72,pokemon_images/hgss1-72.png
dp7-57,pokemon_images/dp7-57.png
sm4-56,pokemon_images/sm4-56.png
bw6-63,pokemon_images/bw6-63.png
dp2-59,pokemon_images/dp2-59.png
ex12-69,pokemon_images/ex12-69.png
gym1-66,pokemon_images/gym1-66.png
sm5-64,pokemon_images/sm5-64.png
xy5-67,pokemon_images/xy5-67.png
ex13-65,pokemon_images/ex13-65.png
dp5-62,pokemon_images/dp5-62.png
ex14-62,pokemon_images/ex14-62.png
xy6-62,pokemon_images/xy6-62.png
bw4-69,pokemon_images/bw4-69.png
pl3-60,pokemon_images/pl3-60.png
pl1-65,pokemon_images/pl1-65.png
sm2-61,pokemon_images/sm2-61.png
ecard1-58,pokemon_images/ecard1-58.png
bw7-66,pokemon_images/bw7-66.png
dp4-58,pokemon_images/dp4-58.png
base5-60,pokemon_images/base5-60.png
bw10-69,pokemon_images/bw10-69.png
bw5-58,pokemon_images/bw5-58.png
xy7-66,pokemon_images/xy7-66.png
neo4-65,pokemon_images/neo4-65.png
ex6-61,pokemon_images/ex6-61.png
swsh3-59,pokemon_images/swsh3-59.png
xy1-65,pokemon_images/xy1-65.png
xy9-57,pokemon_images/xy9-57.png
ex11-64,pokemon_images/ex11-64.png
ex9-64,pokemon_images/ex9-64.png
ex8-64,pokemon_images/ex8-64.png
bw3-60,pokemon_images/bw3-60.png
swsh2-60,pokemon_images/swsh2-60.png
neo1-58,pokemon_images/neo1-58.png
hgss3-63,pokemon_images/hgss3-63.png
hgss4-63,pokemon_images/hgss4-63.png
neo2-57,pokemon_images/neo2-57.png
sm9-67,pokemon_images/sm9-67.png
ex15-54,pokemon_images/ex15-54.png
bw8-64,pokemon_images/bw8-64.png
ex1-54,pokemon_images/ex1-54.png
sm3-61,pokemon_images/sm3-61.png
sm12-67,pokemon_images/sm12-67.png
xy3-54,pokemon_images/xy3-54.png
hgss2-65,pokemon_images/hgss2-65.png
pl2-60,pokemon_images/pl2-60.png
swshp-SWSH057,pokemon_images/swshp-SWSH057.png
swsh1-65,pokemon_images/swsh1-65.png
sm1-62,pokemon_images/sm1-62.png
bw11-68,pokemon_images/bw11-68.png
base2-56,pokemon_images/base2-56.png
swsh4-61,pokemon_images/swsh4-61.png
bw2-57,pokemon_images/bw2-57.png
ecard3-31,pokemon_images/ecard3-31.png
dp3-69,pokemon_images/dp3-69.png
pl2-61,pokemon_images/pl2-61.png
dp2-60,pokemon_images/dp2-60.png
xy2-74,pokemon_images/xy2-74.png
dp4-59,pokemon_images/dp4-59.png
sm5-65,pokemon_images/sm5-65.png
ex6-62,pokemon_images/ex6-62.png
sma-SV59,pokemon_images/sma-SV59.png
bw5-59,pokemon_images/bw5-59.png
gym2-68,pokemon_images/gym2-68.png
ex13-66,pokemon_images/ex13-66.png
ex3-66,pokemon_images/ex3-66.png
bw9-66,pokemon_images/bw9-66.png
dp7-58,pokemon_images/dp7-58.png
ecard2-40,pokemon_images/ecard2-40.png
sm9-68,pokemon_images/sm9-68.png
sm6-61,pokemon_images/sm6-61.png
bw8-65,pokemon_images/bw8-65.png
ex5-58,pokemon_images/ex5-58.png
swsh35-69,pokemon_images/swsh35-69.png
bw3-61,pokemon_images/bw3-61.png
swsh1-66,pokemon_images/swsh1-66.png
ex15-55,pokemon_images/ex15-55.png
sm2-62,pokemon_images/sm2-62.png
dp3-70,pokemon_images/dp3-70.png
bw7-67,pokemon_images/bw7-67.png
pl3-61,pokemon_images/pl3-61.png
hgss1-73,pokemon_images/hgss1-73.png
ex11-65,pokemon_images/ex11-65.png
neo4-66,pokemon_images/neo4-66.png
ex12-70,pokemon_images/ex12-70.png
bwp-BW54,pokemon_images/bwp-BW54.png
sm3-62,pokemon_images/sm3-62.png
bw4-70,pokemon_images/bw4-70.png
sm4-57,pokemon_images/sm4-57.png
ex16-58,pokemon_images/ex16-58.png
dp5-63,pokemon_images/dp5-63.png
base2-57,pokemon_images/base2-57.png
smp-SM58,pokemon_images/smp-SM58.png
sm35-56,pokemon_images/sm35-56.png
ex2-60,pokemon_images/ex2-60.png
xy7-67,pokemon_images/xy7-67.png
ex9-65,pokemon_images/ex9-65.png
base1-67,pokemon_images/base1-67.png
xy1-66,pokemon_images/xy1-66.png
ex14-63,pokemon_images/ex14-63.png
sm12-68,pokemon_images/sm12-68.png
xy8-61,pokemon_images/xy8-61.png
base6-60,pokemon_images/base6-60.png
ecard1-59,pokemon_images/ecard1-59.png
sm1-63,pokemon_images/sm1-63.png
swsh2-61,pokemon_images/swsh2-61.png
ecard3-32,pokemon_images/ecard3-32.png
bw6-64,pokemon_images/bw6-64.png
neo2-58,pokemon_images/neo2-58.png
swsh4-62,pokemon_images/swsh4-62.png
swshp-SWSH058,pokemon_images/swshp-SWSH058.png
base4-66,pokemon_images/base4-66.png
ex10-66,pokemon_images/ex10-66.png
hgss2-66,pokemon_images/hgss2-66.png
ex1-55,pokemon_images/ex1-55.png
xy9-58,pokemon_images/xy9-58.png
sm10-56,pokemon_images/sm10-56.png
xy6-63,pokemon_images/xy6-63.png
sm7-66,pokemon_images/sm7-66.png
ex4-67,pokemon_images/ex4-67.png
hgss4-64,pokemon_images/hgss4-64.png
sm11-60,pokemon_images/sm11-60.png
xy11-69,pokemon_images/xy11-69.png
sm115-66,pokemon_images/sm115-66.png
xy12-61,pokemon_images/xy12-61.png
xy5-68,pokemon_images/xy5-68.png
dp6-63,pokemon_images/dp6-63.png
bw2-58,pokemon_images/bw2-58.png
xyp-XY56,pokemon_images/xyp-XY56.png
bw10-70,pokemon_images/bw10-70.png
dp1-68,pokemon_images/dp1-68.png
gym1-67,pokemon_images/gym1-67.png
g1-53,pokemon_images/g1-53.png
swsh3-60,pokemon_images/swsh3-60.png
col1-66,pokemon_images/col1-66.png
hgss3-64,pokemon_images/hgss3-64.png
xy4-61,pokemon_images/xy4-61.png
base5-61,pokemon_images/base5-61.png
ex7-64,pokemon_images/ex7-64.png
pl1-66,pokemon_images/pl1-66.png
ex8-65,pokemon_images/ex8-65.png
neo1-59,pokemon_images/neo1-59.png
bw1-63,pokemon_images/bw1-63.png
bw11-69,pokemon_images/bw11-69.png
xy10-63,pokemon_images/xy10-63.png
sm8-62,pokemon_images/sm8-62.png
pl4-67,pokemon_images/pl4-67.png
xy3-55,pokemon_images/xy3-55.png
hgss4-65,pokemon_images/hgss4-65.png
dp5-64,pokemon_images/dp5-64.png
sma-SV60,pokemon_images/sma-SV60.png
xy5-69,pokemon_images/xy5-69.png
col1-67,pokemon_images/col1-67.png
sm11-61,pokemon_images/sm11-61.png
xy3-55a,pokemon_images/xy3-55a.png
ex7-65,pokemon_images/ex7-65.png
ecard3-33,pokemon_images/ecard3-33.png
xy2-75,pokemon_images/xy2-75.png
sm4-58,pokemon_images/sm4-58.png
bw10-71,pokemon_images/bw10-71.png
base6-61,pokemon_images/base6-61.png
g1-54,pokemon_images/g1-54.png
bw11-70,pokemon_images/bw11-70.png
bwp-BW55,pokemon_images/bwp-BW55.png
bw1-64,pokemon_images/bw1-64.png
dp4-60,pokemon_images/dp4-60.png
dp3-71,pokemon_images/dp3-71.png
pl3-62,pokemon_images/pl3-62.png
swsh4-63,pokemon_images/swsh4-63.png
hgss3-65,pokemon_images/hgss3-65.png
ex12-71,pokemon_images/ex12-71.png
xy10-64,pokemon_images/xy10-64.png
base5-62,pokemon_images/base5-62.png
sm35-57,pokemon_images/sm35-57.png
base1-68,pokemon_images/base1-68.png
dp6-64,pokemon_images/dp6-64.png
neo1-60,pokemon_images/neo1-60.png
ex15-56,pokemon_images/ex15-56.png
bw8-66,pokemon_images/bw8-66.png
dp7-59,pokemon_images/dp7-59.png
neo2-59,pokemon_images/neo2-59.png
pl1-67,pokemon_images/pl1-67.png
dp2-61,pokemon_images/dp2-61.png
dp1-69,pokemon_images/dp1-69.png
xy4-62,pokemon_images/xy4-62.png
neo4-67,pokemon_images/neo4-67.png
xyp-XY57,pokemon_images/xyp-XY57.png
pl4-68,pokemon_images/pl4-68.png
gym2-69,pokemon_images/gym2-69.png
bw5-60,pokemon_images/bw5-60.png
xy11-70,pokemon_images/xy11-70.png
ex5-59,pokemon_images/ex5-59.png
pl2-62,pokemon_images/pl2-62.png
sm10-57,pokemon_images/sm10-57.png
bw9-67,pokemon_images/bw9-67.png
ecard1-60,pokemon_images/ecard1-60.png
swsh35-70,pokemon_images/swsh35-70.png
sm5-66,pokemon_images/sm5-66.png
hgss1-74,pokemon_images/hgss1-74.png
ex10-67,pokemon_images/ex10-67.png
xy1-67,pokemon_images/xy1-67.png
sm8-63,pokemon_images/sm8-63.png
ex4-68,pokemon_images/ex4-68.png
ex16-59,pokemon_images/ex16-59.png
swsh2-62,pokemon_images/swsh2-62.png
ex1-56,pokemon_images/ex1-56.png
ecard2-41,pokemon_images/ecard2-41.png
swshp-SWSH059,pokemon_images/swshp-SWSH059.png
xy9-59,pokemon_images/xy9-59.png
bw4-71,pokemon_images/bw4-71.png
sm3-63,pokemon_images/sm3-63.png
bw6-65,pokemon_images/bw6-65.png
ex8-66,pokemon_images/ex8-66.png
sm7-67,pokemon_images/sm7-67.png
ex6-63,pokemon_images/ex6-63.png
bw7-68,pokemon_images/bw7-68.png
xy8-62,pokemon_images/xy8-62.png
ex3-67,pokemon_images/ex3-67.png
ex9-66,pokemon_images/ex9-66.png
